sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,300,0.0000037229,0.000089631,,,268607.8057428349,0.0021579189,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,350,0.0000038973,0.000096548,,,256587.8941831524,0.0023917882,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,400,0.0000040607,0.00010303,,,246262.9595882483,0.0026141259,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,450,0.0000042132,0.00010907,,,237349.2832051647,0.0028235699,
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,500,0.0000043546,0.00011468,2.8465,0.53667,229642.2174252515,0.0030201402,0.0010610013
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,550,0.0000044851,0.00011985,3.0625,0.58303,222960.469108827,0.0032026092,0.0010457499
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,600,0.0000046047,0.00012459,3.2785,0.62938,217169.413859752,0.0033710487,0.001028229
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,650,0.0000047132,0.00012888,3.4945,0.67573,212170.0755325469,0.0035241565,0.0010084866
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,700,0.0000048108,0.00013274,3.7105,0.72209,207865.6356531138,0.0036625733,0.0009870835
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,750,0.0000048974,0.00013617,3.9265,0.76844,204189.9783558623,0.0037861455,0.0009642545
8671,10.1016/j.intermet.2010.12.001,25151,13,31327,CayFe4Sb12_ y=0.93,undefined,800,0.000004973,0.00013916,4.1425,0.81479,201085.8636637845,0.0038941294,0.0009400433
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,300,0.0000034792,0.000078282,,,287422.3959530927,0.001761345,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,350,0.0000036887,0.000084968,,,271098.218884702,0.0019572101,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,400,0.0000038982,0.000091655,,,256528.6542506798,0.0021550046,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,450,0.0000041076,0.000098341,,,243451.1636965625,0.0023544046,
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,500,0.0000043171,0.00010503,3.1117,0.41547,231636.9785272521,0.0025552572,0.0008211772
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,550,0.0000045266,0.00011171,3.1987,0.4807,220916.3610657005,0.0027568427,0.0008618635
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,600,0.0000047361,0.0001184,3.2857,0.54594,211144.190367602,0.0029599375,0.0009008545
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,650,0.0000049456,0.00012509,3.3728,0.61117,202199.9352960207,0.0031639251,0.0009380708
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,700,0.0000051551,0.00013177,3.4598,0.6764,193982.6579503792,0.0033681855,0.0009735203
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,750,0.0000053646,0.00013846,3.5468,0.74163,186407.1878611639,0.0035736442,0.0010075686
8671,10.1016/j.intermet.2010.12.001,25151,13,31329,BayFe4Sb12_ y=0.87,undefined,800,0.0000055741,0.00014515,3.6338,0.80686,179401.1589314867,0.0037797174,0.0010401556
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,300,0.0000033414,0.000076187,,,299275.752678518,0.0017371338,
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,350,0.0000035631,0.000084501,,,280654.4862619629,0.0020039906,
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,400,0.0000037857,0.000092816,2.6816,0.33944,264151.9401960007,0.0022756187,0.0008486048
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,450,0.0000040091,0.00010113,2.7795,0.41301,249432.5409692948,0.0025510157,0.0009177966
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,500,0.0000042333,0.00010945,2.8774,0.51929,236222.3324593107,0.0028297788,0.0009834499
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,550,0.0000044584,0.00011776,2.9752,0.59485,224295.7114659967,0.0031104023,0.0010454431
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,600,0.0000046843,0.00012608,3.0731,0.67041,213479.0683773456,0.0033934988,0.0011042591
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,650,0.000004911,0.00013439,3.171,0.74597,203624.5163917736,0.0036775956,0.0011597589
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,700,0.0000051386,0.0001427,3.2688,0.82153,194605.5345814035,0.0039628089,0.0012123131
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,750,0.000005367,0.00015102,3.3667,0.89708,186323.8308179616,0.0042494951,0.0012622138
8671,10.1016/j.intermet.2010.12.001,25151,13,31330,MmyFe4Sb12_ y=0.86,undefined,800,0.0000055962,0.00015933,,,178692.6843215039,0.0045363012,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,300,0.0000036643,0.000091789,,,272903.4194798461,0.0022992715,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,350,0.0000040192,0.000099405,,,248805.7324840764,0.0024585375,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,400,0.0000043921,0.00010702,,,227681.5190910954,0.0026077003,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,450,0.000004774,0.00011464,,,209467.9514034353,0.0027528969,
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,500,0.0000051546,0.00012225,2.3873,0.65489,194001.4744112055,0.0028993642,0.0012144951
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,550,0.0000055227,0.00012987,2.4769,0.72472,181070.8530247886,0.0030539803,0.0012329849
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,600,0.0000058658,0.00013748,2.5665,0.79455,170479.7299601077,0.0032221948,0.0012554821
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,650,0.0000061703,0.0001451,2.6562,0.86438,162066.6742297781,0.0034121534,0.0012845996
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,700,0.0000064216,0.00015272,2.7458,0.93421,155724.430048586,0.0036320229,0.0013227558
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,750,0.000006604,0.00016033,2.8354,1.004,151423.3797698365,0.0038924453,0.0013728029
8671,10.1016/j.intermet.2010.12.001,25151,13,31331,DDyFe4Sb12_ y=0.86,undefined,800,0.0000067004,0.00016795,2.925,1.0739,149244.8212047042,0.0042097789,0.0014392406
